Date,Adj Close,Close,High,Low,Open,Volume
2025-04-21,491.1841125488281,501.3599853515625,509.2699890136719,494.67999267578125,505.3999938964844,2859300.0
2025-04-22,509.43603515625,519.989990234375,521.0,508.92999267578125,510.2300109863281,2514600.0
2025-04-23,518.5668334960938,529.3099975585938,551.7899780273438,528.260009765625,533.6300048828125,3048100.0
2025-04-24,534.3009033203125,545.3699951171875,546.8400268554688,523.4199829101562,527.0999755859375,2223600.0
2025-04-25,533.80126953125,544.8599853515625,549.0900268554688,541.219970703125,544.5999755859375,1612700.0
2025-04-28,535.31005859375,546.4000244140625,554.5,542.469970703125,544.8599853515625,1459700.0
2025-04-29,537.7788696289062,548.9199829101562,550.8800048828125,541.2999877929688,543.7899780273438,1695600.0
2025-04-30,536.4366455078125,547.5499877929688,549.52001953125,531.4500122070312,535.760009765625,2438300.0
2025-05-01,542.5892333984375,553.8300170898438,558.3499755859375,545.5,548.0999755859375,2583000.0
2025-05-02,554.6101684570312,566.0999755859375,569.780029296875,559.7000122070312,561.5800170898438,2883000.0
2025-05-05,548.202880859375,559.5599975585938,566.5599975585938,557.5,558.3599853515625,2197200.0
2025-05-06,538.2098999023438,549.3599853515625,557.4400024414062,547.0599975585938,549.5999755859375,2902500.0
2025-05-07,540.718017578125,551.9199829101562,555.3800048828125,547.739990234375,550.2100219726562,1954900.0
2025-05-08,554.2183227539062,565.7000122070312,572.1599731445312,558.2100219726562,558.8200073242188,1994600.0
2025-05-09,555.5897827148438,567.0999755859375,572.0999755859375,565.780029296875,570.25,1522500.0
2025-05-12,579.3379516601562,591.3400268554688,603.3699951171875,588.0800170898438,596.260009765625,3527700.0
2025-05-13,591.5547485351562,603.8099975585938,607.7100219726562,593.0599975585938,593.2999877929688,2765800.0
2025-05-14,599.1866455078125,611.5999755859375,615.0,602.5,603.7999877929688,2874400.0
2025-05-15,603.3994750976562,615.9000244140625,619.2100219726562,609.72998046875,609.72998046875,2428100.0
2025-05-16,606.4659423828125,619.030029296875,620.7899780273438,613.5599975585938,616.9500122070312,2021800.0
2025-05-19,599.8724365234375,612.2999877929688,619.3800048828125,598.3400268554688,609.1900024414062,2842100.0
2025-05-20,594.2097778320312,606.52001953125,611.5499877929688,603.010009765625,607.75,1601600.0
2025-05-21,581.4149169921875,593.4600219726562,609.8699951171875,592.0,601.7999877929688,2635900.0
2025-05-22,586.0880737304688,598.22998046875,602.2000122070312,592.510009765625,592.5499877929688,1939600.0
2025-05-23,586.3917236328125,598.5399780273438,601.9600219726562,582.5,585.0,1530600.0
2025-05-27,603.2328491210938,615.72998046875,617.6699829101562,604.9500122070312,605.9000244140625,2364700.0
2025-05-28,596.0907592773438,608.4400024414062,618.6300048828125,607.3099975585938,617.280029296875,2001900.0
2025-05-29,592.58349609375,604.8599853515625,610.0,598.2999877929688,608.52001953125,1736100.0
2025-05-30,591.1951904296875,600.4500122070312,603.5999755859375,593.8300170898438,600.0,2129500.0
2025-06-02,589.4918212890625,598.719970703125,599.1699829101562,592.1699829101562,598.5999755859375,1221200.0
2025-06-03,594.5230712890625,603.8300170898438,606.3200073242188,593.72998046875,600.0,1730300.0
2025-06-04,589.974365234375,599.2100219726562,606.3300170898438,598.719970703125,605.47998046875,1294900.0
2025-06-05,596.54150390625,605.8800048828125,609.719970703125,592.9000244140625,600.0,2086700.0
2025-06-06,604.536376953125,614.0,621.3800048828125,610.0,613.0,1675900.0
2025-06-09,604.0637817382812,613.52001953125,619.0999755859375,611.010009765625,614.75,1610700.0
2025-06-10,605.3929443359375,614.8699951171875,616.5499877929688,609.3099975585938,613.0,1376400.0
2025-06-11,614.5496215820312,624.1699829101562,629.8400268554688,614.5900268554688,617.1799926757812,2063600.0
2025-06-12,615.4751586914062,625.1099853515625,626.010009765625,615.7999877929688,621.0,1634700.0
2025-06-13,604.0834350585938,613.5399780273438,620.1199951171875,609.5900268554688,616.0499877929688,1674800.0
2025-06-16,618.1728515625,627.8499755859375,632.27001953125,618.0,619.0,1870400.0
2025-06-17,615.0123901367188,624.6400146484375,631.6699829101562,623.0,624.7000122070312,1479300.0
2025-06-18,625.448974609375,635.239990234375,639.8800048828125,623.6500244140625,624.510009765625,2423100.0
2025-06-20,630.9232788085938,640.7999877929688,642.6400146484375,636.6900024414062,638.8300170898438,4115400.0
2025-06-23,636.9096069335938,646.8800048828125,647.4199829101562,630.010009765625,639.260009765625,2020800.0
2025-06-24,651.9048461914062,662.1099853515625,663.77001953125,653.239990234375,654.4500122070312,2307800.0
2025-06-25,659.5452270507812,669.8699951171875,670.1199951171875,660.7899780273438,664.5999755859375,1566400.0
2025-06-26,676.5687255859375,687.1599731445312,689.3300170898438,670.510009765625,670.6199951171875,2849500.0
2025-06-27,680.1624755859375,690.8099975585938,694.2000122070312,685.3900146484375,691.0,3650500.0
2025-06-30,696.8413696289062,707.75,714.2999877929688,702.9500122070312,714.27001953125,3976400.0
2025-07-01,695.5712890625,706.4600219726562,713.010009765625,700.6099853515625,708.0,3301000.0
2025-07-02,704.85595703125,715.8900146484375,718.72998046875,705.0800170898438,708.7999877929688,2906500.0
2025-07-03,712.52587890625,723.6799926757812,726.0,713.4000244140625,715.9099731445312,1502000.0
2025-07-07,699.9723510742188,710.9299926757812,723.969970703125,706.3400268554688,721.7000122070312,2863700.0
2025-07-08,686.5328369140625,697.280029296875,711.1900024414062,693.77001953125,710.719970703125,3100700.0
2025-07-09,685.8239135742188,696.5599975585938,704.3400268554688,694.7100219726562,704.3400268554688,1763400.0
2025-07-10,698.1903076171875,709.1199951171875,710.3800048828125,696.4500122070312,696.739990234375,1733500.0
2025-07-11,694.0845947265625,704.9500122070312,706.0,700.22998046875,703.5900268554688,1681800.0
2025-07-14,702.3058471679688,713.2999877929688,713.4299926757812,702.1300048828125,704.739990234375,1909300.0
2025-07-15,691.6821899414062,702.510009765625,714.6900024414062,700.0399780273438,713.2999877929688,1981200.0
2025-07-16,697.8948974609375,708.8200073242188,709.780029296875,691.2999877929688,708.5,3323200.0
2025-07-17,694.9608154296875,705.8400268554688,717.4500122070312,704.280029296875,706.280029296875,2046100.0
2025-07-18,697.3435668945312,708.260009765625,710.2899780273438,698.3900146484375,707.0599975585938,1925200.0
2025-07-21,695.118408203125,706.0,712.760009765625,704.3499755859375,709.1400146484375,2006500.0
2025-07-22,689.614501953125,700.4099731445312,706.489990234375,691.8800048828125,703.6599731445312,1978900.0
2025-07-23,706.4608154296875,717.52001953125,719.010009765625,701.5,702.0,2395700.0
2025-07-24,708.09521484375,719.1799926757812,725.77001953125,714.72998046875,718.9299926757812,1974700.0
2025-07-25,717.744140625,728.97998046875,729.8900146484375,718.3499755859375,720.760009765625,1851400.0
2025-07-28,712.496337890625,723.6500244140625,732.52001953125,722.1699829101562,728.0,1464800.0
2025-07-29,720.6979370117188,731.97998046875,734.1300048828125,722.4199829101562,726.8499755859375,2136000.0
2025-07-30,719.4868774414062,730.75,737.8800048828125,723.1799926757812,731.1400146484375,1816200.0
2025-07-31,712.4373168945312,723.5900268554688,734.0399780273438,720.4400024414062,726.5900268554688,2358100.0
2025-08-01,698.6333618164062,709.5700073242188,714.52001953125,694.0499877929688,710.510009765625,2999100.0
2025-08-04,714.8396606445312,726.030029296875,726.7899780273438,715.2000122070312,715.2000122070312,1753700.0
2025-08-05,709.7985229492188,720.9099731445312,729.4000244140625,714.5499877929688,728.0,1977300.0
2025-08-06,713.5695190429688,724.739990234375,728.2999877929688,722.0,724.5,1477100.0
2025-08-07,708.6465454101562,719.739990234375,732.9400024414062,717.6099853515625,730.6199951171875,1400400.0
2025-08-08,710.1530151367188,721.27001953125,728.0,718.6500244140625,725.8599853515625,1275400.0
2025-08-11,708.154296875,719.239990234375,723.8400268554688,715.739990234375,722.2000122070312,1273500.0
2025-08-12,731.9222412109375,743.3800048828125,748.1400146484375,724.3499755859375,725.280029296875,2418100.0
2025-08-13,733.2120361328125,744.6900024414062,748.9099731445312,732.6199951171875,745.780029296875,1862600.0
2025-08-14,735.683349609375,747.2000122070312,748.1599731445312,737.0,742.719970703125,1371200.0
2025-08-15,719.4573364257812,730.719970703125,749.0499877929688,729.1799926757812,749.0,1645900.0
2025-08-18,719.6937255859375,730.9600219726562,731.6099853515625,723.8699951171875,729.5,1157800.0
2025-08-19,710.2612915039062,721.3800048828125,730.0,717.72998046875,729.1599731445312,1856400.0
2025-08-20,709.572021484375,720.6799926757812,722.25,705.5499877929688,721.2000122070312,1872700.0
2025-08-21,704.9150390625,715.9500122070312,719.219970703125,712.969970703125,716.5399780273438,1162000.0
2025-08-22,730.4552001953125,741.8900146484375,744.8400268554688,718.5800170898438,720.1400146484375,1948600.0
2025-08-25,727.4030151367188,738.7899780273438,746.5,738.3300170898438,741.8900146484375,1381200.0
2025-08-26,737.4063720703125,748.9500122070312,749.1599731445312,733.8599853515625,737.7100219726562,1511600.0
2025-08-27,738.115234375,749.6699829101562,753.0,745.02001953125,745.969970703125,1534800.0
2025-08-28,739.641357421875,751.219970703125,753.3300170898438,746.989990234375,750.989990234375,1411200.0
2025-08-29,737.6913452148438,745.25,748.9199829101562,738.9000244140625,746.7100219726562,1467000.0
2025-09-02,723.4373779296875,730.8499755859375,736.3900146484375,721.1599731445312,736.3900146484375,2296400.0
2025-09-03,723.1503295898438,730.5599975585938,732.02001953125,722.2999877929688,728.5599975585938,1485600.0
2025-09-04,741.3043212890625,748.9000244140625,748.9099731445312,731.1699829101562,733.75,1778200.0
2025-09-05,730.7227783203125,738.2100219726562,757.3499755859375,727.1500244140625,752.1900024414062,1822800.0
2025-09-08,734.3258056640625,741.8499755859375,743.5399780273438,733.5700073242188,739.4199829101562,1400100.0
2025-09-09,756.1719970703125,763.9199829101562,765.6199951171875,738.5399780273438,740.1300048828125,2611300.0
2025-09-10,761.7745971679688,769.5800170898438,774.469970703125,761.6300048828125,761.8599853515625,1996200.0
2025-09-11,776.7709350585938,784.72998046875,793.1699829101562,771.3499755859375,772.0,2075700.0
2025-09-12,772.1483154296875,780.0599975585938,787.030029296875,776.260009765625,783.5,1099400.0
2025-09-15,778.7803955078125,786.760009765625,792.3800048828125,781.4400024414062,782.9500122070312,1292000.0
2025-09-16,777.5628662109375,785.530029296875,790.010009765625,779.6900024414062,789.530029296875,1529500.0
2025-09-17,786.1646728515625,794.219970703125,798.5700073242188,785.22998046875,788.8599853515625,1945300.0
2025-09-18,796.15234375,804.3099975585938,807.280029296875,792.4000244140625,795.5700073242188,1501600.0
2025-09-19,796.8353271484375,805.0,809.6599731445312,797.3699951171875,804.0900268554688,3789800.0
2025-09-22,797.3896484375,805.5599975585938,806.030029296875,797.5399780273438,801.1400146484375,1151000.0
2025-09-23,798.1419677734375,806.3200073242188,825.25,802.0,807.0999755859375,1758800.0
2025-09-24,784.392822265625,792.4299926757812,812.8400268554688,792.3400268554688,809.5499877929688,1402500.0
2025-09-25,786.69921875,794.760009765625,798.1799926757812,782.010009765625,786.0,1413100.0
2025-09-26,794.3706665039062,802.510009765625,809.5,795.1300048828125,797.1599731445312,1376200.0
2025-09-29,795.9642333984375,804.1199951171875,808.8400268554688,797.989990234375,807.7999877929688,1059000.0
2025-09-30,788.2730102539062,796.3499755859375,809.6199951171875,786.4500122070312,805.5,2463900.0
2025-10-01,777.5430297851562,785.510009765625,796.280029296875,783.22998046875,793.6199951171875,1788900.0
2025-10-02,771.4752197265625,779.3800048828125,791.0,772.4400024414062,788.8800048828125,1553700.0
2025-10-03,781.9676513671875,789.97998046875,794.9199829101562,777.8599853515625,783.0,1470500.0
2025-10-06,788.6987915039062,796.780029296875,802.5,780.0499877929688,795.0,1632600.0
2025-10-07,781.6410522460938,789.6500244140625,805.3200073242188,781.3900146484375,798.0,1547200.0
2025-10-08,768.6343383789062,776.510009765625,795.0,774.3400268554688,791.75,1939300.0
2025-10-09,772.04931640625,779.9600219726562,782.9099731445312,771.3499755859375,778.8499755859375,1575000.0
2025-10-10,756.6075439453125,764.3599853515625,791.6599731445312,764.0,783.1199951171875,2457900.0
2025-10-13,778.8001708984375,786.780029296875,791.0499877929688,777.8800048828125,777.8800048828125,2766000.0
2025-10-14,762.942626953125,770.760009765625,786.5700073242188,742.4600219726562,764.4500122070312,4710800.0
2025-10-15,760.1412963867188,767.9299926757812,782.489990234375,762.6599731445312,778.6199951171875,3217400.0
2025-10-16,750.4011840820312,758.0900268554688,781.4400024414062,752.4099731445312,770.6599731445312,3160900.0
2025-10-17,743.1553955078125,750.77001953125,758.9400024414062,740.010009765625,758.1500244140625,2884700.0
2025-10-20,755.5780639648438,763.3200073242188,766.4199829101562,752.8800048828125,757.0,1925400.0
2025-10-21,751.2821044921875,758.97998046875,765.2999877929688,758.27001953125,759.0,1782200.0
2025-10-22,737.0479125976562,744.5999755859375,760.6099853515625,743.1099853515625,760.6099853515625,2141400.0
2025-10-23,743.1653442382812,750.780029296875,755.0,744.6599731445312,749.3400268554688,1615400.0
2025-10-24,775.9295654296875,783.8800048828125,784.6099853515625,756.0,759.8499755859375,2505600.0
2025-10-27,781.9775390625,789.989990234375,796.7100219726562,787.010009765625,789.0,1645300.0
2025-10-28,784.0563354492188,792.0900268554688,798.3599853515625,787.3499755859375,792.0499877929688,1242000.0
2025-10-29,775.117919921875,783.0599975585938,800.489990234375,778.8200073242188,788.0,2251500.0
2025-10-30,782.1458740234375,790.1599731445312,807.1400146484375,780.5999755859375,783.5599975585938,1829500.0
2025-10-31,781.3638916015625,789.3699951171875,791.719970703125,783.0,784.97998046875,1328100.0
2025-11-03,777.552978515625,785.52001953125,796.0,781.4400024414062,789.5700073242188,1569100.0
2025-11-04,782.80908203125,790.8300170898438,806.0,773.0,777.0,2046000.0
2025-11-05,785.0462036132812,793.0900268554688,797.3599853515625,775.5800170898438,790.4400024414062,1832700.0
2025-11-06,779.592041015625,787.5800170898438,798.2000122070312,777.0,794.0,1572500.0
2025-11-07,778.3646240234375,786.3400268554688,787.0599975585938,762.7999877929688,783.0,2098400.0
2025-11-10,789.114501953125,797.2000122070312,806.3599853515625,788.7999877929688,796.0800170898438,1698200.0
2025-11-11,802.0914916992188,810.3099975585938,812.0,795.6099853515625,798.47998046875,1521500.0
2025-11-12,830.4608154296875,838.969970703125,840.0,814.1300048828125,814.1300048828125,2954100.0
2025-11-13,797.3302612304688,805.5,841.280029296875,805.02001953125,833.0599975585938,2557400.0
2025-11-14,782.8882446289062,790.9099731445312,800.6099853515625,778.0,795.5499877929688,2552000.0
2025-11-17,767.6939697265625,775.5599975585938,796.72998046875,770.5,790.0,1850600.0
2025-11-18,768.4264526367188,776.2999877929688,787.7000122070312,766.5399780273438,772.0599975585938,1673500.0
2025-11-19,778.0181884765625,785.989990234375,787.8699951171875,775.0,776.2999877929688,1521100.0
2025-11-20,765.852783203125,773.7000122070312,816.0,772.1900024414062,795.25,2599000.0
2025-11-21,766.179443359375,774.030029296875,780.3699951171875,754.0,776.8300170898438,2284700.0
2025-11-24,782.6903076171875,790.7100219726562,793.989990234375,775.3599853515625,778.6400146484375,2319500.0
2025-11-25,794.1825561523438,802.3200073242188,805.260009765625,777.989990234375,797.0,2252900.0
2025-11-26,807.733642578125,816.010009765625,819.5800170898438,805.0,805.8400268554688,1862500.0
2025-11-28,817.6619262695312,826.0399780273438,830.5700073242188,818.9500122070312,820.0,868300.0
2025-12-01,802.6359252929688,810.8599853515625,824.72998046875,809.6099853515625,818.5900268554688,2133200.0
2025-12-02,810.9422607421875,815.2100219726562,819.7000122070312,808.2999877929688,811.1199951171875,2254200.0
2025-12-03,832.1904296875,836.5700073242188,837.9099731445312,812.9500122070312,812.9500122070312,2347900.0
2025-12-04,833.4437866210938,837.8300170898438,843.989990234375,834.5,835.5399780273438,1670800.0
2025-12-05,850.086181640625,854.5599975585938,856.2000122070312,836.52001953125,837.260009765625,2277500.0
2025-12-08,862.1527099609375,866.6900024414062,870.5599975585938,856.2999877929688,861.0999755859375,2238100.0
2025-12-09,871.990966796875,876.5800170898438,883.719970703125,864.3099975585938,866.0,2274800.0
2025-12-10,884.5846557617188,889.239990234375,897.2000122070312,869.27001953125,871.3499755859375,2394300.0
2025-12-11,906.2606201171875,911.030029296875,919.0999755859375,888.0,889.97998046875,2683000.0
2025-12-12,883.3114013671875,887.9600219726562,914.989990234375,886.989990234375,913.75,2715200.0
2025-12-15,884.932861328125,889.5900268554688,904.469970703125,889.5900268554688,892.0,1976600.0
2025-12-16,874.5474853515625,879.1500244140625,896.239990234375,874.3200073242188,890.22998046875,2161600.0
2025-12-17,867.76318359375,872.3300170898438,895.969970703125,868.4400024414062,886.3300170898438,2213300.0
2025-12-18,871.71240234375,876.2999877929688,892.7899780273438,874.7000122070312,880.5,2066300.0
2025-12-19,888.8024291992188,893.47998046875,899.75,881.9500122070312,883.1699829101562,4808300.0
2025-12-22,894.2935791015625,899.0,905.47998046875,894.8400268554688,896.52001953125,1442300.0
2025-12-23,896.9893798828125,901.7100219726562,905.9199829101562,893.7000122070312,900.3499755859375,1210200.0
2025-12-24,906.0119018554688,910.780029296875,911.8800048828125,898.7000122070312,901.1599731445312,771800.0
2025-12-26,902.2914428710938,907.0399780273438,913.3200073242188,905.3099975585938,911.0,995300.0
2025-12-29,887.50927734375,892.1799926757812,906.47998046875,891.5599975585938,906.4500122070312,1578000.0
2025-12-30,879.7898559570312,884.4199829101562,895.02001953125,881.1799926757812,894.739990234375,1833300.0
2025-12-31,874.3982543945312,879.0,886.0,876.7899780273438,884.0999755859375,1221500.0
